"","taxon","lfc_(Intercept)","lfc_age","lfc_sexM","lfc_bmi","se_(Intercept)","se_age","se_sexM","se_bmi","W_(Intercept)","W_age","W_sexM","W_bmi","p_(Intercept)","p_age","p_sexM","p_bmi","q_(Intercept)","q_age","q_sexM","q_bmi","diff_(Intercept)","diff_age","diff_sexM","diff_bmi"
"824","Allisonella histaminiformans",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"825","Subdoligranulum variabile",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"826","Anaerofustis stercorihominis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"827","Alistipes finegoldii",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"828","Enhygromyxa salina",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"829","Bifidobacterium longum",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"830","Helicobacter mustelae",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"831","Methanobrevibacter smithii",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"832","Bifidobacterium psychraerophilum",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"833","Dialister invisus",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"834","Aeromonas simiae",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"835","Bacillus bataviensis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"836","Methanosarcina mazei",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"837","Treponema putidum",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"838","Corynebacterium halotolerans",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"839","Comamonas kerstersii",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"840","Lactobacillus antri",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"841","Sulfolobus acidocaldarius",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"842","Prevotella salivae",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"843","Scardovia wiggsiae",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"844","Methanobrevibacter millerae",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"845","Cloacibacterium normanense",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"846","Oribacterium sinus",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"847","Sporomusa ovata",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"848","Acetitomaculum ruminis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"849","Akkermansia muciniphila",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"850","Helcococcus sueciensis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"851","Prevotella bergensis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"852","Enterococcus italicus",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"853","Bacteroides cellulosilyticus",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"854","Empedobacter brevis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"855","Ethanoligenens harbinense",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"856","Corynebacterium resistens",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"857","Acetanaerobacterium elongatum",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"858","Intestinibacter bartlettii",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"859","Bacillus humi",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"860","Crocosphaera watsonii",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"861","Anaerosporobacter mobilis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"862","Acholeplasma equifetale",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"863","Porphyromonas gingivicanis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"864","Lactobacillus kefiranofaciens",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"865","Gardnerella vaginalis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"866","Catabacter hongkongensis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"867","Cardiobacterium hominis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"868","Actinomyces dentalis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"869","Peptococcus niger",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"870","Carnobacterium gallinarum",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"871","Carnobacterium maltaromaticum",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"872","Bifidobacterium animalis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"873","Staphylococcus lugdunensis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"874","Streptococcus mitis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"875","Lactobacillus curvatus",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"876","Lachnospira multipara",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"877","Acinetobacter lwoffii",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"878","Tannerella forsythia",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"879","Porphyromonas levii",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"880","Porphyromonas macacae",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"881","Bacteroides ovatus",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"882","Alistipes putredinis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"883","Odoribacter splanchnicus",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"884","Porphyromonas asaccharolytica",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"885","Porphyromonas endodontalis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"886","Prevotella bivia",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"887","Prevotella buccae",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"888","Prevotella buccalis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"889","Prevotella corporis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"890","Prevotella denticola",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"891","Prevotella disiens",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"892","Prevotella intermedia",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"893","Prevotella melaninogenica",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"894","Prevotella nigrescens",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"895","Prevotella oralis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"896","Prevotella oris",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"897","Prevotella oulorum",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"898","Rikenella microfusus",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"899","Cronobacter sakazakii",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"900","Prevotella multiformis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"901","Arcanobacterium haemolyticum",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"902","Staphylococcus pseudintermedius",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"903","Alkaliflexus imshenetskii",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"904","Lactobacillus concavus",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"905","[Clostridium] clariflavum",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"906","Lutispora thermophila",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"907","Salmonella enterica",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"908","Acetivibrio ethanolgignens",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"909","[Eubacterium] fissicatena",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"910","Bacteroides salyersiae",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"911","Flavonifractor plautii",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"912","Streptomyces cattleya",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"913","[Eubacterium] cellulosolvens",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"914","[Clostridium] cellulosi",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"915","[Clostridium] scindens",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"916","[Clostridium] spiroforme",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"917","[Clostridium] celerecrescens",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"918","Asaccharospora irregularis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"919","Tyzzerella nexilis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"920","Clostridium paraputrificum",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"921","Hathewaya proteolytica",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"922","Staphylococcus cohnii",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"923","Staphylococcus saprophyticus",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"924","Staphylococcus capitis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"925","Dolosigranulum pigrum",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"926","Veillonella parvula",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"927","Proteiniphilum acetatigenes",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"928","Yersinia ruckeri",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"929","Lawsonia intracellularis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"930","Acholeplasma axanthum",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"931","Roseburia hominis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"932","Roseburia faecis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"933","Corynebacterium tuscaniense",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"934","Pseudomonas putida",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"935","Lactobacillus uvarum",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"936","Prevotella baroniae",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"937","Chryseobacterium vrystaatense",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"938","Exiguobacterium profundum",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"939","Dialister micraerophilus",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"940","Bacteroides plebeius",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"941","Bacteroides coprocola",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"942","Bacteroides pyogenes",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"943","Prevotella multisaccharivorax",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"944","Pseudomonas entomophila",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"945","Streptococcus massiliensis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"946","Prolixibacter bellariivorans",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"947","Streptococcus gallolyticus",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"948","Pseudomonas stutzeri",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"949","Clostridium sulfidigenes",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"950","Clostridium lundense",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"951","[Eubacterium] dolichum",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"952","Eggerthia catenaformis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"953","Pseudomonas otitidis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"954","Porphyromonas somerae",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"955","Sharpea azabuensis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"956","Bifidobacterium crudilactis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"957","Parabacteroides goldsteinii",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"958","Alistipes shahii",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"959","Actinomyces neuii",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"960","Cutibacterium avidum",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"961","Cutibacterium granulosum",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"962","Propionimicrobium lymphophilum",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
"963","Anaerococcus hydrogenalis",0,0,0,0,0.459174428098572,0.459174428098572,0.459174428098572,0.459174428098572,0,0,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
